,0,1,2,3,4,5,6,7,8,9
Group_PBMCs.RA_Sample_PBMCs.RA.3_55080537,5,3,4,9,10,256,3,1477,4,2
Group_PBMCs.RA_Sample_PBMCs.RA.3_55176986,4,19,4,3,6,25,5,1656,1,3
Group_PBMCs.RA_Sample_PBMCs.RA.3_55186703,7,12,1,9,3,3,14,1052,2,2
Group_PBMCs.RA_Sample_PBMCs.RA.3_55203365,6,10,1,8,4,330,7,1705,1,5
Group_PBMCs.RA_Sample_PBMCs.RA.3_55280356,13,10,8,13,9,758,11,3966,2,9
Group_PBMCs.RA_Sample_PBMCs.RA.3_55388357,1,28,3,3,2,3,94,1833,2,5
Group_PBMCs.RA_Sample_PBMCs.RA.3_55438140,53,188,120,354,599,391,205,85,61,24
Group_PBMCs.RA_Sample_PBMCs.RA.3_55439251,6,7,3,12,7,12,26,2292,1,7
Group_PBMCs.RA_Sample_PBMCs.RA.3_55463576,5,10,5,7,4,115,7,23,29,43
Group_PBMCs.RA_Sample_PBMCs.RA.3_55523255,7,48,296,14,20,156,20,256,8,10
Group_PBMCs.RA_Sample_PBMCs.RA.3_55563134,0,5,1,5,3,302,5,10,1,467
Group_PBMCs.RA_Sample_PBMCs.RA.3_55611441,6,2,5,16,11,120,12,2439,3,4
Group_PBMCs.RA_Sample_PBMCs.RA.3_55621905,3,27,4,20,3,19,12,2349,3,15
Group_PBMCs.RA_Sample_PBMCs.RA.3_55937644,0,41,1,10,3,14,19,12,4,1806
Group_PBMCs.RA_Sample_PBMCs.RA.3_55953929,9,43,6,9,10,6,120,3398,2,4
Group_PBMCs.RA_Sample_PBMCs.RA.3_55976797,1,85,2,11,1,7,136,17,1,1401
Group_PBMCs.RA_Sample_PBMCs.RA.3_55988755,0,10,1,12,299,146,10,10,1,11
Group_PBMCs.RA_Sample_PBMCs.RA.3_56023192,2,89,6,11,4,173,6,16,30,639
Group_PBMCs.RA_Sample_PBMCs.RA.3_56034240,21,132,103,29,19,27,52,97,4,11
Group_PBMCs.RA_Sample_PBMCs.RA.3_56116176,16,58,210,21,16,19,41,180,4,15
Group_PBMCs.RA_Sample_PBMCs.RA.3_56224680,10,8,11,21,663,206,21,22,6,18
Group_PBMCs.RA_Sample_PBMCs.RA.3_56256819,1,3,1,11,5,181,6,1636,2,5
Group_PBMCs.RA_Sample_PBMCs.RA.3_56278395,1,6,4,10,5,555,4,1637,5,1
Group_PBMCs.RA_Sample_PBMCs.RA.3_56293596,1,11,5,10,9,6,101,4846,3,11
Group_PBMCs.RA_Sample_PBMCs.RA.3_56295850,3,86,1,15,2,5,49,2952,0,4
Group_PBMCs.RA_Sample_PBMCs.RA.3_56565814,3,3,6,6,168,175,10,14,1,5
Group_PBMCs.RA_Sample_PBMCs.RA.3_56618026,1,7,4,12,226,105,4,9,0,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_65187,2,2,3,6,6,71,6,16,1,257
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_101090,1,22,7,9,5,7,45,2364,0,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_114060,13,56,9,23,9,8,33,2202,4,9
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_169481,2,32,3,9,6,241,7,45,7,1247
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_172158,2,102,3,14,6,3,139,2599,1,9
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_303818,5,11,1,6,7,3,70,1357,93,98
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_307367,2,38,8,9,4,255,5,15,67,858
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_309392,6,13,5,7,6,5,83,2645,2,18
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_346705,0,30,1,12,7,91,12,18,1,1363
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_394609,3,16,4,14,9,3,78,2140,1,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_413808,2,37,5,11,2,88,6,33,102,1344
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_428327,4,51,13,30,11,12,50,23,7,1357
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_433772,0,20,1,9,5,1,27,18,0,1214
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_469145,1,17,3,18,4,54,2,31,2,1564
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_488240,1,8,5,13,12,27,14,481,0,12
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_497583,2,9,8,13,3,78,10,1026,1,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_533857,5,34,5,11,6,5,79,1901,2,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_549946,4,32,0,16,5,359,3,18,82,1414
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_587100,3,5,2,9,524,118,6,21,4,7
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_626663,3,3,5,8,4,1,98,1372,1,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_640423,4,8,4,9,8,108,5,1335,1,8
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_666616,2,15,1,6,4,3,75,841,0,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_723415,2,25,1,10,4,464,4,20,0,1241
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_737291,4,45,7,7,4,132,4,25,30,1442
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_760951,6,46,5,9,5,7,7,10,4,1025
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_793778,4,23,4,9,4,117,2,1192,230,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_809771,1,32,6,29,419,174,18,56,1,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_813002,4,25,4,30,796,117,9,51,1,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_819208,2,9,6,15,13,75,10,2472,2,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_824693,0,3,5,16,3,9,46,1673,1,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_841182,4,8,2,24,7,87,7,2583,1,7
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_863415,2,14,10,19,4,302,4,22,1,835
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_911129,1,22,1,4,3,4,62,1560,2,8
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1019527,56,338,301,450,224,76,278,119,68,22
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1031604,2,12,12,6,9,198,5,3760,3,1
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1037861,6,8,4,15,9,52,16,1401,5,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1053001,7,18,4,9,4,9,108,2461,4,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1068950,1,16,7,10,8,55,11,964,40,24
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1076438,5,10,4,2,9,79,5,145,47,424
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1158576,1,26,2,199,3,276,7,16,100,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1163346,3,43,6,14,7,92,6,15,58,1529
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1174075,2,5,1,5,3,9,13,1214,0,1
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1223964,7,22,13,17,13,16,22,2670,5,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1289144,3,41,2,7,15,13,25,30,4,1586
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1308533,3,27,2,14,6,8,49,2400,2,9
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1343103,2,15,3,12,2,211,2,1871,4,1
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1377320,4,13,1,10,10,85,6,2209,2,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1386658,3,4,1,6,2,148,4,482,1,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1396279,3,15,1,11,521,120,4,18,3,11
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1434523,3,9,4,8,3,161,11,898,142,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1449176,9,30,5,10,10,127,8,115,26,1019
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1479560,3,16,1,16,616,70,10,25,2,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1515919,1,36,2,3,5,39,16,3812,2,10
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1525790,5,29,5,14,6,5,106,2101,2,7
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1563112,1,2,5,8,9,336,6,13,1,1079
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1676369,3,20,3,11,9,2,71,32,1,1581
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1679234,5,30,9,8,6,8,71,1656,103,62
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1722069,4,18,1,12,5,272,4,3126,2,7
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1725208,5,23,5,16,6,143,1,23,3,1008
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1740628,2,8,10,16,438,261,6,11,2,19
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1795349,10,15,3,9,581,123,5,16,0,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1797645,5,10,8,26,889,248,10,22,3,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1799087,6,24,7,18,11,12,25,23,114,900
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1808700,5,20,5,11,5,47,14,1512,130,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1827918,2,9,5,10,472,124,7,14,2,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1899737,3,5,4,19,673,88,11,71,3,15
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1930800,4,5,8,10,6,3,32,1001,2,72
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1954102,4,30,6,18,3,95,25,22,1,1335
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1959110,1,1,1,6,62,28,3,8,1,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_1988198,7,30,10,18,7,41,11,1214,52,216
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2008543,0,10,7,286,7,327,5,34,50,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2028198,5,44,7,32,14,15,48,1954,4,7
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2092633,2,30,10,13,6,3,40,2097,2,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2149467,1,25,2,9,5,32,20,10,47,1110
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2205766,1,30,7,9,3,2,50,915,1,1
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2215668,3,41,1,503,4,336,8,17,93,219
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2236178,5,47,4,24,12,270,6,27,171,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2362429,3,24,1,12,11,29,23,1375,1,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2370505,4,4,4,18,6,38,15,1158,2,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2370561,0,19,0,10,7,3,28,1102,0,1
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2377455,1,29,4,17,3,2,36,2019,1,12
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2400030,5,9,5,14,7,23,12,131,27,62
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2409347,5,18,6,10,13,76,9,2793,5,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2415463,5,5,8,21,5,81,12,1238,4,7
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2429587,5,21,7,17,10,6,75,24,8,961
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2447016,0,51,6,10,6,239,12,15,3,798
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2454034,7,20,5,24,12,70,13,1424,10,46
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2514739,2,43,2,8,5,11,83,47,2,872
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2595095,4,9,3,4,353,105,16,53,1,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2623074,1,3,4,5,275,169,5,26,2,8
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2627309,3,78,10,10,8,11,67,39,3,1303
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2637846,2,24,6,11,2,149,3,8,0,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2797160,4,43,3,12,595,202,13,9,2,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2813302,3,28,4,117,11,57,4,10,34,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2820692,6,135,1533,17,9,64,15,76,10,17
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2839084,17,139,353,27,14,19,38,83,7,28
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2843953,2,36,4,11,5,126,10,27,4,1199
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2847946,2,24,5,14,10,210,11,20,26,760
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2851969,0,11,1,8,10,53,8,1513,3,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2866543,3,13,3,9,7,3,20,195,1,173
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2919931,1,9,3,9,2,41,17,2579,2,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2952954,20,22,11,393,18,172,25,14,39,8
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_2963129,0,8,5,7,7,117,14,1626,0,7
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3041472,1,34,6,12,6,9,82,1511,25,15
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3063155,6,19,6,27,14,12,33,1857,3,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3261665,1,10,5,9,4,58,10,1903,4,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3264282,5,38,11,15,6,7,76,2599,0,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3339217,0,31,1,10,5,187,7,14,0,1134
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3356845,2,19,4,16,7,14,11,1509,0,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3393155,1,18,2,15,16,14,94,1974,1,7
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3456087,3,22,3,9,15,516,5,16,5,896
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3473060,3,11,5,16,5,47,21,2417,3,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3552802,6,63,14,13,2,76,12,30,53,1165
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3579116,5,6,5,9,9,11,13,167,3,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3582803,3,8,1,11,504,155,7,26,4,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3590277,6,16,1,3,3,130,5,17,170,1637
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3711229,2,43,6,796,7,382,8,18,57,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3809944,6,15,3,7,16,10,30,1030,14,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3824443,4,12,5,2,5,210,6,1676,2,10
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3897238,1,7,3,6,432,138,8,19,2,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3914522,3,13,5,5,790,446,11,14,3,12
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3969132,2,31,2,15,2,216,9,17,45,1028
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_3998129,5,29,5,10,6,8,42,1397,5,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4004601,2,29,0,18,3,66,7,8,22,626
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4021807,5,14,7,4,7,192,12,2092,0,12
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4129848,3,8,3,10,666,291,2,19,2,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4146457,4,48,5,18,4,2,36,2124,0,12
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4172202,3,64,7,16,7,15,37,1886,6,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4200525,2,40,3,6,2,6,65,1422,89,16
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4204210,1,55,4,563,4,328,11,23,60,212
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4227538,6,13,4,6,7,171,5,3501,4,7
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4246719,4,20,2,14,482,97,5,32,1,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4287387,4,25,3,15,11,120,8,18,2,1672
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4340019,2,20,1,6,3,0,33,8,0,837
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4349186,1,12,1,10,5,38,14,1342,3,68
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4351426,9,25,4,14,10,251,8,19,8,830
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4382479,4,14,3,17,269,73,11,16,1,331
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4382826,3,80,2,10,3,6,202,3233,1,9
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4402655,3,38,4,331,6,154,7,8,137,235
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4468156,22,27,0,33,1,199,5,39,29,52
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4469078,3,9,8,33,431,183,14,27,7,8
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4498334,1,17,5,6,7,18,5,1563,0,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4498490,1,39,4,7,4,20,18,9,1,1108
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4546415,22,69,43,126,80,126,87,54,21,1208
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4553565,1,6,2,39,1,75,3,9,3,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4590096,2,23,1,5,2,61,5,2314,1,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4694469,1,11,9,20,11,7,12,121,7,52
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4755748,5,50,6,212,9,228,14,1399,207,328
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4762185,3,9,1,14,41,49,6,2,3,1
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4825372,4,33,6,6,5,64,3,1075,29,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4937054,4,6,4,8,7,139,5,1995,3,38
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_4964502,1,3,6,12,5,221,12,1609,3,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5064564,8,33,2,11,6,3,79,2791,0,7
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5082329,4,12,2,15,2,4,55,883,7,51
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5118125,3,6,5,6,622,184,8,19,0,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5196850,8,8,8,14,12,121,15,1723,4,15
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5198352,4,24,5,5,4,5,77,2791,0,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5204877,6,40,5,19,8,17,25,1400,52,123
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5236219,4,20,1,10,6,6,37,1108,1,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5261396,47,29,0,13,12,3,72,1771,3,59
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5300103,1,3,3,7,6,12,4,207,1,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5300449,0,17,5,12,10,10,52,2388,4,11
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5308136,5,25,13,27,12,147,27,1150,77,179
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5345756,3,41,7,10,4,80,12,12,29,587
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5373696,1,7,5,9,442,113,8,18,2,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5374036,5,43,4,11,3,258,13,20,6,907
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5444401,4,29,2,18,4,6,63,2009,3,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5525813,3,19,6,7,4,4,33,1063,1,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5527063,0,5,5,10,7,79,18,16,1,1000
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5534293,2,25,7,14,12,9,38,24,4,1075
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5550016,5,36,6,447,11,266,5,13,90,133
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5583528,2,24,6,7,5,22,8,1696,2,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5584680,3,12,4,13,4,34,7,3254,1,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5606638,2,32,6,13,4,46,8,57,35,650
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5612945,2,15,2,11,16,11,72,2591,4,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5631346,5,11,3,4,17,1,97,11,2,1286
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5687359,2,2,4,3,3,130,6,1153,0,0
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5719304,6,22,3,7,2,158,6,22,2,1104
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5750983,4,26,5,5,5,5,111,1356,0,139
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5758577,1,42,5,10,404,107,7,30,1,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5792694,2,22,3,15,649,262,7,15,7,13
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5860567,4,6,7,30,14,22,21,27,24,15
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5860894,1,33,4,9,4,39,12,29,1,1361
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5888150,4,4,5,8,495,155,4,19,2,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5964936,6,32,4,19,367,195,10,22,1,7
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5988392,4,7,0,4,281,130,2,11,3,4
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_5997362,4,5,3,9,5,250,1,2736,2,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6037001,75,13,5,14,15,34,14,2194,2,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6047623,5,10,6,12,4,38,7,960,1,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6132636,1,2,1,3,4,41,1,14,2,54
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6142355,5,29,3,13,11,74,6,35,63,874
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6145742,2,15,3,8,9,7,16,1940,2,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6155851,2,6,5,9,5,158,5,1609,1,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6176852,2,16,0,10,4,3,49,2279,0,3
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6180549,1,3,9,9,17,160,10,2302,2,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6287938,1,18,4,228,17,159,11,50,64,10
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6341139,5,19,7,18,724,122,17,27,3,16
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6414206,0,53,1,8,4,45,14,12,1,1253
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6449551,6,32,4,4,8,3,64,1742,2,76
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6513677,3,7,1,9,7,7,38,1036,1,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6584227,3,8,2,9,6,227,8,1991,5,5
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6635105,2,27,2,72,4,104,12,16,15,2
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6737235,1,21,1,8,8,2,18,2934,1,6
Group_PBMCs.RA...TNFa_Sample_PBMCs.RA...TNFa.1_6759863,7,28,3,17,0,67,18,23,28,1764
